
[Flag.5.2]

Name,Value,Extent,FlagTreatAs,TakeBit,Manipulate,Access,Sim,OnWrite,HasSP,Label,Desc,Class,FormType,Format / On,Format / Off,ColType,Color / On,Color / Off,Event1 / Mode,Event2 / Mode,Trigger1 / Mode,Trigger2 / Mode,Sec / Access,Sec / Logging
F10_20_RESR_FAIL,[PLC1.Fault_Table[10]],0,Bit Array Little-Endian,Bit 20,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F10_21_CBLE_TACH_SM1_RB_ES,[PLC1.Fault_Table[10]],0,Bit Array Little-Endian,Bit 21,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F10_22_CBLE_TACH_SM2_RB_ES,[PLC1.Fault_Table[10]],0,Bit Array Little-Endian,Bit 22,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F10_23_DESR_FAIL_CBR1,[PLC1.Fault_Table[10]],0,Bit Array Little-Endian,Bit 23,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F10_24_DESR_FAIL_CBR2,[PLC1.Fault_Table[10]],0,Bit Array Little-Endian,Bit 24,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F10_25_DESR_FAIL_DOE,[PLC1.Fault_Table[10]],0,Bit Array Little-Endian,Bit 25,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F10_26_DESR_FAIL_DME,[PLC1.Fault_Table[10]],0,Bit Array Little-Endian,Bit 26,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F10_27_DESR_FAIL_DRE,[PLC1.Fault_Table[10]],0,Bit Array Little-Endian,Bit 27,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F10_28_DESR_FAIL_BBE,[PLC1.Fault_Table[10]],0,Bit Array Little-Endian,Bit 28,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F10_29_INVERTER_2_FLT,[PLC1.Fault_Table[10]],0,Bit Array Little-Endian,Bit 29,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F10_30_INVERTER_2_OS_OC,[PLC1.Fault_Table[10]],0,Bit Array Little-Endian,Bit 30,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F10_31_BRK_CHOPPER_FLT,[PLC1.Fault_Table[10]],0,Bit Array Little-Endian,Bit 31,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F11_00_DAZ_SWITCH_1_FLT,[PLC1.Fault_Table[11]],0,Bit Array Little-Endian,Bit 0,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F11_01_DAZ_2_CADENCE_FLT,[PLC1.Fault_Table[11]],0,Bit Array Little-Endian,Bit 1,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F11_02_DAZ_3_CADENCE_FLT,[PLC1.Fault_Table[11]],0,Bit Array Little-Endian,Bit 2,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F11_03_DAZ_4_CADENCE_FLT,[PLC1.Fault_Table[11]],0,Bit Array Little-Endian,Bit 3,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F11_04_DAZ_5_CADENCE_FLT,[PLC1.Fault_Table[11]],0,Bit Array Little-Endian,Bit 4,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F11_05_DAZ_6_CADENCE_FLT,[PLC1.Fault_Table[11]],0,Bit Array Little-Endian,Bit 5,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F11_06_DAZ_7_CADENCE_FLT,[PLC1.Fault_Table[11]],0,Bit Array Little-Endian,Bit 6,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F11_07_DAZ_8_CADENCE_FLT,[PLC1.Fault_Table[11]],0,Bit Array Little-Endian,Bit 7,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F11_08_DAZ_9_CADENCE_FLT,[PLC1.Fault_Table[11]],0,Bit Array Little-Endian,Bit 8,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F11_09_DAZ_10_CADENCE_FLT,[PLC1.Fault_Table[11]],0,Bit Array Little-Endian,Bit 9,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F11_10_DAZ_11_CADENCE_FLT,[PLC1.Fault_Table[11]],0,Bit Array Little-Endian,Bit 10,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F11_11_DCENTERCON_CADENCE_FLT,[PLC1.Fault_Table[11]],0,Bit Array Little-Endian,Bit 11,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F11_12_DDZ_11_CADENCE_FLT,[PLC1.Fault_Table[11]],0,Bit Array Little-Endian,Bit 12,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F11_13_DDZ_10_CADENCE_FLT,[PLC1.Fault_Table[11]],0,Bit Array Little-Endian,Bit 13,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F11_14_DDZ_9_CADENCE_FLT,[PLC1.Fault_Table[11]],0,Bit Array Little-Endian,Bit 14,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F11_15_DDZ_8_CADENCE_FLT,[PLC1.Fault_Table[11]],0,Bit Array Little-Endian,Bit 15,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F11_16_DDZ_7_CADENCE_FLT,[PLC1.Fault_Table[11]],0,Bit Array Little-Endian,Bit 16,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F11_17_DDZ_6_CADENCE_FLT,[PLC1.Fault_Table[11]],0,Bit Array Little-Endian,Bit 17,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F11_18_DDZ_5_CADENCE_FLT,[PLC1.Fault_Table[11]],0,Bit Array Little-Endian,Bit 18,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F11_19_DDZ_4_CADENCE_FLT,[PLC1.Fault_Table[11]],0,Bit Array Little-Endian,Bit 19,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F11_20_DDZ_3_CADENCE_FLT,[PLC1.Fault_Table[11]],0,Bit Array Little-Endian,Bit 20,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F11_21_DDZ_2_CADENCE_FLT,[PLC1.Fault_Table[11]],0,Bit Array Little-Endian,Bit 21,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F11_22_DDZ_1_CADENCE_FLT,[PLC1.Fault_Table[11]],0,Bit Array Little-Endian,Bit 22,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F11_23_DA_SWITCH_1A_FAIL,[PLC1.Fault_Table[11]],0,Bit Array Little-Endian,Bit 23,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F11_24_DA_SWITCH_1B_FAIL,[PLC1.Fault_Table[11]],0,Bit Array Little-Endian,Bit 24,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F11_25_DA_SWITCH_2A_FAIL,[PLC1.Fault_Table[11]],0,Bit Array Little-Endian,Bit 25,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F11_26_DA_SWITCH_2B_FAIL,[PLC1.Fault_Table[11]],0,Bit Array Little-Endian,Bit 26,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F11_27_DD_SWITCH_1A_FAIL,[PLC1.Fault_Table[11]],0,Bit Array Little-Endian,Bit 27,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F11_28_DD_SWITCH_1B_FAIL,[PLC1.Fault_Table[11]],0,Bit Array Little-Endian,Bit 28,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F11_29_DD_SWITCH_2A_FAIL,[PLC1.Fault_Table[11]],0,Bit Array Little-Endian,Bit 29,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F11_30_DD_SWITCH_2B_FAIL,[PLC1.Fault_Table[11]],0,Bit Array Little-Endian,Bit 30,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F12_01_DD_STOP_GATE,[PLC1.Fault_Table[12]],0,Bit Array Little-Endian,Bit 1,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F12_02_DD_TRANSFER_RAIL_POS,[PLC1.Fault_Table[12]],0,Bit Array Little-Endian,Bit 2,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F12_03_DD_PRINCIPLE_RAIL_POS,[PLC1.Fault_Table[12]],0,Bit Array Little-Endian,Bit 3,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F12_04_DD_LATERAL_RAIL_POS,[PLC1.Fault_Table[12]],0,Bit Array Little-Endian,Bit 4,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F12_05_DD_RAIL_POS_UNKNOWN,[PLC1.Fault_Table[12]],0,Bit Array Little-Endian,Bit 5,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F12_10_DD_CONTOUR_PULSE_LOSS,[PLC1.Fault_Table[12]],0,Bit Array Little-Endian,Bit 10,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F12_11_DDZ_5_COUNTER_FLT,[PLC1.Fault_Table[12]],0,Bit Array Little-Endian,Bit 11,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F12_12_DDZ_4_COUNTER_FLT,[PLC1.Fault_Table[12]],0,Bit Array Little-Endian,Bit 12,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F12_13_DDZ_3_COUNTER_FLT,[PLC1.Fault_Table[12]],0,Bit Array Little-Endian,Bit 13,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F12_14_DDZ_2_COUNTER_FLT,[PLC1.Fault_Table[12]],0,Bit Array Little-Endian,Bit 14,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F12_15_DDZ_1_COUNTER_FLT,[PLC1.Fault_Table[12]],0,Bit Array Little-Endian,Bit 15,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F12_16_DRIVE_ARRIVAL_SPACING_FLT,[PLC1.Fault_Table[12]],0,Bit Array Little-Endian,Bit 16,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F12_17_DRIVE_DEPART_SPACING_FLT,[PLC1.Fault_Table[12]],0,Bit Array Little-Endian,Bit 17,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F12_22_DRIVE_GRIP_ATTACH_FLT,[PLC1.Fault_Table[12]],0,Bit Array Little-Endian,Bit 22,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F12_23_DRIVE_GRIP_ATTACH_CHL_FLT,[PLC1.Fault_Table[12]],0,Bit Array Little-Endian,Bit 23,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F12_26_DYN_BRAKE_TEST_FLT,[PLC1.Fault_Table[12]],0,Bit Array Little-Endian,Bit 26,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F12_27_OVER_ACCELERATION_FLT,[PLC1.Fault_Table[12]],0,Bit Array Little-Endian,Bit 27,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F12_28_REVERSE_MODE_FLT,[PLC1.Fault_Table[12]],0,Bit Array Little-Endian,Bit 28,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F12_30_REMOTE_RACK_FLT,[PLC1.Fault_Table[12]],0,Bit Array Little-Endian,Bit 30,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F12_31_LOCAL_RACK_FLT,[PLC1.Fault_Table[12]],0,Bit Array Little-Endian,Bit 31,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F13_0_DRIVE_DESK_NORMAL_STOP,[PLC1.Fault_Table[13]],0,Bit Array Little-Endian,Bit 0,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F13_1_DRIVE_ARRIVAL_PED_NS,[PLC1.Fault_Table[13]],0,Bit Array Little-Endian,Bit 1,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F13_2_DMR_NS,[PLC1.Fault_Table[13]],0,Bit Array Little-Endian,Bit 2,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F13_3_DA_CABLE_ELEVATION_1,[PLC1.Fault_Table[13]],0,Bit Array Little-Endian,Bit 3,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F13_4_DA_CABLE_ELEVATION_2,[PLC1.Fault_Table[13]],0,Bit Array Little-Endian,Bit 4,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F13_5_DD_CABLE_ELEVATION_1,[PLC1.Fault_Table[13]],0,Bit Array Little-Endian,Bit 5,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F13_6_DD_CABLE_ELEVATION_2,[PLC1.Fault_Table[13]],0,Bit Array Little-Endian,Bit 6,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F13_7_DD_CABLE_POSITION,[PLC1.Fault_Table[13]],0,Bit Array Little-Endian,Bit 7,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F13_8_DRIVE_GROUND_CLAMP,[PLC1.Fault_Table[13]],0,Bit Array Little-Endian,Bit 8,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F13_9_DRO_NS,[PLC1.Fault_Table[13]],0,Bit Array Little-Endian,Bit 9,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F13_10_SD1_MOTOR_OVER_TEMP,[PLC1.Fault_Table[13]],0,Bit Array Little-Endian,Bit 10,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F13_11_SD2_MOTOR_OVER_TEMP,[PLC1.Fault_Table[13]],0,Bit Array Little-Endian,Bit 11,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F13_12_DRIVE_GRIP_FORCE_FAULT,[PLC1.Fault_Table[13]],0,Bit Array Little-Endian,Bit 12,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F13_13_DRIVE_CARRIAGE_LIMIT_FLT,[PLC1.Fault_Table[13]],0,Bit Array Little-Endian,Bit 13,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F13_14_DRIVE_CONTROL_VOLTAGE_LOW,[PLC1.Fault_Table[13]],0,Bit Array Little-Endian,Bit 14,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F13_15_INVERTER_PWR_METER_OC_FLT,[PLC1.Fault_Table[13]],0,Bit Array Little-Endian,Bit 15,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F13_16_INVERTER_PWR_METER_OV_FLT,[PLC1.Fault_Table[13]],0,Bit Array Little-Endian,Bit 16,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F13_17_INVERTER_PWR_METER_UV_FLT,[PLC1.Fault_Table[13]],0,Bit Array Little-Endian,Bit 17,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F13_18_INVERTER_PWR_METER_CI_FLT,[PLC1.Fault_Table[13]],0,Bit Array Little-Endian,Bit 18,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F13_19_INVERTER_PWR_METER_VI_FLT,[PLC1.Fault_Table[13]],0,Bit Array Little-Endian,Bit 19,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F13_20_DA_CD_OPENER_RAIL_POS_FLT,[PLC1.Fault_Table[13]],0,Bit Array Little-Endian,Bit 20,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F13_21_DA_CD_OPEN_FLT,[PLC1.Fault_Table[13]],0,Bit Array Little-Endian,Bit 21,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F13_22_PD1_MOTOR_OVER_TEMP_FLT,[PLC1.Fault_Table[13]],0,Bit Array Little-Endian,Bit 22,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F13_23_PD2_MOTOR_OVER_TEMP_FLT,[PLC1.Fault_Table[13]],0,Bit Array Little-Endian,Bit 23,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F13_24_RLBK_BRAKE_1_HANDLE_POS,[PLC1.Fault_Table[13]],0,Bit Array Little-Endian,Bit 24,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F13_25_EM_BRAKE_HANDLE_1_POS,[PLC1.Fault_Table[13]],0,Bit Array Little-Endian,Bit 25,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F13_26_RLBK_BRAKE_2_HANDLE_POS,[PLC1.Fault_Table[13]],0,Bit Array Little-Endian,Bit 26,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F13_27_BULLWHEEL_TUBE_FLT,[PLC1.Fault_Table[13]],0,Bit Array Little-Endian,Bit 27,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F13_28_BULLWHEEL_LINER_FLT,[PLC1.Fault_Table[13]],0,Bit Array Little-Endian,Bit 28,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F13_29_WIND_SPEED_AUTO_STOP,[PLC1.Fault_Table[13]],0,Bit Array Little-Endian,Bit 29,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F13_30_GEARBOX_OTEMP_FLT,[PLC1.Fault_Table[13]],0,Bit Array Little-Endian,Bit 30,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F13_31_DDP_NS_BUTTON,[PLC1.Fault_Table[13]],0,Bit Array Little-Endian,Bit 31,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F14_0_EM_BRK_1_APPLIED,[PLC1.Fault_Table[14]],0,Bit Array Little-Endian,Bit 0,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F14_1_RLBK_BRK_1_APPLIED,[PLC1.Fault_Table[14]],0,Bit Array Little-Endian,Bit 1,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F14_2_EM_BRK_2_HANDLE_POS,[PLC1.Fault_Table[14]],0,Bit Array Little-Endian,Bit 2,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F14_3_DRIVE_PULSE_LOSS_FLT,[PLC1.Fault_Table[14]],0,Bit Array Little-Endian,Bit 3,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F14_4_EM_BRK_2_APPLIED,[PLC1.Fault_Table[14]],0,Bit Array Little-Endian,Bit 4,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F14_5_RETURN_PULSE_LOSS_FLT,[PLC1.Fault_Table[14]],0,Bit Array Little-Endian,Bit 5,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F14_6_DRIVE_1_TORQUE_PRF_FLT,[PLC1.Fault_Table[14]],0,Bit Array Little-Endian,Bit 6,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F14_7_GEARBOX_OIL_FLT,[PLC1.Fault_Table[14]],0,Bit Array Little-Endian,Bit 7,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F14_8_DRV_STRT_FAST_BUTTON_STUCK,[PLC1.Fault_Table[14]],0,Bit Array Little-Endian,Bit 8,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F14_9_DRV_2_TORQUE_PRF_FLT,[PLC1.Fault_Table[14]],0,Bit Array Little-Endian,Bit 9,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F14_10_RESET_FLT_CHK_SB_2,[PLC1.Fault_Table[14]],0,Bit Array Little-Endian,Bit 10,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
F14_11_SVC_BRK_2_FLT,[PLC1.Fault_Table[14]],0,Bit Array Little-Endian,Bit 11,None,Read Only,,,No,,,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
