
[Flag.5.2]

Name,Value,Extent,FlagTreatAs,TakeBit,Manipulate,Access,Sim,OnWrite,HasSP,Label,Desc,Class,FormType,Format / On,Format / Off,ColType,Color / On,Color / Off,Event1 / Mode,Event2 / Mode,Trigger1 / Mode,Trigger2 / Mode,Sec / Access,Sec / Logging
Bypass_Table_14_7,[PLC1.Bypass_Table[14]],0,Bit Array Little-Endian,Bit 7,None,Read Only,,,No,Bypass_Table[14].7,FB14.07 Gear Box Oil Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_14_8,[PLC1.Bypass_Table[14]],0,Bit Array Little-Endian,Bit 8,None,Read Only,,,No,Bypass_Table[14].8,FB14.08 Drive Start or Fast button is stuck,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_14_9,[PLC1.Bypass_Table[14]],0,Bit Array Little-Endian,Bit 9,None,Read Only,,,No,Bypass_Table[14].9,FB14.09 Drive 2 Proof of Torque Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_14_10,[PLC1.Bypass_Table[14]],0,Bit Array Little-Endian,Bit 10,None,Read Only,,,No,Bypass_Table[14].10,FB14.10 Reset Fault - Check Service Brake 2,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_14_11,[PLC1.Bypass_Table[14]],0,Bit Array Little-Endian,Bit 11,None,Read Only,,,No,Bypass_Table[14].11,FB14.11 Service Brake 2 Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_14_12,[PLC1.Bypass_Table[14]],0,Bit Array Little-Endian,Bit 12,None,Read Only,,,No,Bypass_Table[14].12,FB14.12 Service Brake 2 Pressure Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_14_13,[PLC1.Bypass_Table[14]],0,Bit Array Little-Endian,Bit 13,None,Read Only,,,No,Bypass_Table[14].13,FB14.13 Lift Is In Cadence Test Mode,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_14_14,[PLC1.Bypass_Table[14]],0,Bit Array Little-Endian,Bit 14,None,Read Only,,,No,Bypass_Table[14].14,FB14.14 Check Power Fault Relay,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_14_15,[PLC1.Bypass_Table[14]],0,Bit Array Little-Endian,Bit 15,None,Read Only,,,No,Bypass_Table[14].15,FB14.15 Coupling Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_14_16,[PLC1.Bypass_Table[14]],0,Bit Array Little-Endian,Bit 16,None,Read Only,,,No,Bypass_Table[14].16,FB14.16 Reset Fault - Check Service Brake 1,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_14_17,[PLC1.Bypass_Table[14]],0,Bit Array Little-Endian,Bit 17,None,Read Only,,,No,Bypass_Table[14].17,FB14.17 Service Brake 1 Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_14_18,[PLC1.Bypass_Table[14]],0,Bit Array Little-Endian,Bit 18,None,Read Only,,,No,Bypass_Table[14].18,FB14.18 Service Brake 1 Pressure Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_14_19,[PLC1.Bypass_Table[14]],0,Bit Array Little-Endian,Bit 19,None,Read Only,,,No,Bypass_Table[14].19,FB14.19 Switch Check Complete,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_14_20,[PLC1.Bypass_Table[14]],0,Bit Array Little-Endian,Bit 20,None,Read Only,,,No,Bypass_Table[14].20,FB14.20 Emergency Brake 1 Position Switch Failed,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_14_21,[PLC1.Bypass_Table[14]],0,Bit Array Little-Endian,Bit 21,None,Read Only,,,No,Bypass_Table[14].21,FB14.21 Rollback Brake 1 Position Switch Failed,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_14_22,[PLC1.Bypass_Table[14]],0,Bit Array Little-Endian,Bit 22,None,Read Only,,,No,Bypass_Table[14].22,FB14.22 Rollback Brake 2 Applied,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_14_23,[PLC1.Bypass_Table[14]],0,Bit Array Little-Endian,Bit 23,None,Read Only,,,No,Bypass_Table[14].23,FB14.23 Auxiliary Control Voltage Low,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_14_24,[PLC1.Bypass_Table[14]],0,Bit Array Little-Endian,Bit 24,None,Read Only,,,No,Bypass_Table[14].24,FB14.24 Gear Box Oil Pump Motor Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_14_25,[PLC1.Bypass_Table[14]],0,Bit Array Little-Endian,Bit 25,None,Read Only,,,No,Bypass_Table[14].25,FB14.25 Tower Brittle Bar Failed High,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_14_26,[PLC1.Bypass_Table[14]],0,Bit Array Little-Endian,Bit 26,None,Read Only,,,No,Bypass_Table[14].26,FB14.26 AC Drive in Local mode.  Must be in Remote,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_14_27,[PLC1.Bypass_Table[14]],0,Bit Array Little-Endian,Bit 27,None,Read Only,,,No,Bypass_Table[14].27,FB14.27 TD1 Motor Over-Temperature Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_14_28,[PLC1.Bypass_Table[14]],0,Bit Array Little-Endian,Bit 28,None,Read Only,,,No,Bypass_Table[14].28,FB14.28 TD2 Motor Over-Temperature Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_14_29,[PLC1.Bypass_Table[14]],0,Bit Array Little-Endian,Bit 29,None,Read Only,,,No,Bypass_Table[14].29,FB14.29 Emergency Brake 2 Position Switch Failed,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_14_30,[PLC1.Bypass_Table[14]],0,Bit Array Little-Endian,Bit 30,None,Read Only,,,No,Bypass_Table[14].30,FB14.30 Rollback Brake 2 Position Switch Failed,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_14_31,[PLC1.Bypass_Table[14]],0,Bit Array Little-Endian,Bit 31,None,Read Only,,,No,Bypass_Table[14].31,FB14.31 Remote/HMI Stop Initiated,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_15_0,[PLC1.Bypass_Table[15]],0,Bit Array Little-Endian,Bit 0,None,Read Only,,,No,Bypass_Table[15].0,FB15.00 Return Arrival Zone Switch #1 Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_15_1,[PLC1.Bypass_Table[15]],0,Bit Array Little-Endian,Bit 1,None,Read Only,,,No,Bypass_Table[15].1,FB15.01 Return Arrival Zone 2 Cadence Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_15_2,[PLC1.Bypass_Table[15]],0,Bit Array Little-Endian,Bit 2,None,Read Only,,,No,Bypass_Table[15].2,FB15.02 Return Arrival Zone 3 Cadence Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_15_3,[PLC1.Bypass_Table[15]],0,Bit Array Little-Endian,Bit 3,None,Read Only,,,No,Bypass_Table[15].3,FB15.03 Return Arrival Zone 4 Cadence Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_15_4,[PLC1.Bypass_Table[15]],0,Bit Array Little-Endian,Bit 4,None,Read Only,,,No,Bypass_Table[15].4,FB15.04 Return Arrival Zone 5 Cadence Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_15_5,[PLC1.Bypass_Table[15]],0,Bit Array Little-Endian,Bit 5,None,Read Only,,,No,Bypass_Table[15].5,FB15.05,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_15_6,[PLC1.Bypass_Table[15]],0,Bit Array Little-Endian,Bit 6,None,Read Only,,,No,Bypass_Table[15].6,FB15.06,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_15_7,[PLC1.Bypass_Table[15]],0,Bit Array Little-Endian,Bit 7,None,Read Only,,,No,Bypass_Table[15].7,FB15.07,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_15_8,[PLC1.Bypass_Table[15]],0,Bit Array Little-Endian,Bit 8,None,Read Only,,,No,Bypass_Table[15].8,FB15.08,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_15_9,[PLC1.Bypass_Table[15]],0,Bit Array Little-Endian,Bit 9,None,Read Only,,,No,Bypass_Table[15].9,FB15.09,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_15_10,[PLC1.Bypass_Table[15]],0,Bit Array Little-Endian,Bit 10,None,Read Only,,,No,Bypass_Table[15].10,FB15.10,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_15_11,[PLC1.Bypass_Table[15]],0,Bit Array Little-Endian,Bit 11,None,Read Only,,,No,Bypass_Table[15].11,FB15.11,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_15_12,[PLC1.Bypass_Table[15]],0,Bit Array Little-Endian,Bit 12,None,Read Only,,,No,Bypass_Table[15].12,FB15.12,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_15_13,[PLC1.Bypass_Table[15]],0,Bit Array Little-Endian,Bit 13,None,Read Only,,,No,Bypass_Table[15].13,FB15.13,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_15_14,[PLC1.Bypass_Table[15]],0,Bit Array Little-Endian,Bit 14,None,Read Only,,,No,Bypass_Table[15].14,FB15.14,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_15_15,[PLC1.Bypass_Table[15]],0,Bit Array Little-Endian,Bit 15,None,Read Only,,,No,Bypass_Table[15].15,FB15.15,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_15_16,[PLC1.Bypass_Table[15]],0,Bit Array Little-Endian,Bit 16,None,Read Only,,,No,Bypass_Table[15].16,FB15.16,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_15_17,[PLC1.Bypass_Table[15]],0,Bit Array Little-Endian,Bit 17,None,Read Only,,,No,Bypass_Table[15].17,FB15.17,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_15_18,[PLC1.Bypass_Table[15]],0,Bit Array Little-Endian,Bit 18,None,Read Only,,,No,Bypass_Table[15].18,FB15.18 Return Departure Switch #6 Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_15_19,[PLC1.Bypass_Table[15]],0,Bit Array Little-Endian,Bit 19,None,Read Only,,,No,Bypass_Table[15].19,FB15.19 Return Departure Zone 5 Cadence Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_15_20,[PLC1.Bypass_Table[15]],0,Bit Array Little-Endian,Bit 20,None,Read Only,,,No,Bypass_Table[15].20,FB15.20 Return Departure Zone 4 Cadence Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_15_21,[PLC1.Bypass_Table[15]],0,Bit Array Little-Endian,Bit 21,None,Read Only,,,No,Bypass_Table[15].21,FB15.21 Return Departure Zone 3 Cadence Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_15_22,[PLC1.Bypass_Table[15]],0,Bit Array Little-Endian,Bit 22,None,Read Only,,,No,Bypass_Table[15].22,FB15.22 Return Departure Zone 2 Cadence Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_15_23,[PLC1.Bypass_Table[15]],0,Bit Array Little-Endian,Bit 23,None,Read Only,,,No,Bypass_Table[15].23,FB15.23 Return Departure Zone 1 Cadence Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_15_24,[PLC1.Bypass_Table[15]],0,Bit Array Little-Endian,Bit 24,None,Read Only,,,No,Bypass_Table[15].24,FB15.24 Return Arrival Zone 1 Counter Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_15_25,[PLC1.Bypass_Table[15]],0,Bit Array Little-Endian,Bit 25,None,Read Only,,,No,Bypass_Table[15].25,FB15.25 Return Arrival Zone 2 Counter Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_15_26,[PLC1.Bypass_Table[15]],0,Bit Array Little-Endian,Bit 26,None,Read Only,,,No,Bypass_Table[15].26,FB15.26 Return Arrival Zone 3 Counter Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_15_27,[PLC1.Bypass_Table[15]],0,Bit Array Little-Endian,Bit 27,None,Read Only,,,No,Bypass_Table[15].27,FB15.27 Return Arrival Zone 4 Counter Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_15_28,[PLC1.Bypass_Table[15]],0,Bit Array Little-Endian,Bit 28,None,Read Only,,,No,Bypass_Table[15].28,FB15.28 Return Arrival Zone 5 Counter Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_15_29,[PLC1.Bypass_Table[15]],0,Bit Array Little-Endian,Bit 29,None,Read Only,,,No,Bypass_Table[15].29,FB15.29 Return Arrival Contour Pulse Loss Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_15_30,[PLC1.Bypass_Table[15]],0,Bit Array Little-Endian,Bit 30,None,Read Only,,,No,Bypass_Table[15].30,FB15.30,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_15_31,[PLC1.Bypass_Table[15]],0,Bit Array Little-Endian,Bit 31,None,Read Only,,,No,Bypass_Table[15].31,FB15.31,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_16_0,[PLC1.Bypass_Table[16]],0,Bit Array Little-Endian,Bit 0,None,Read Only,,,No,Bypass_Table[16].0,FB16.00,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_16_1,[PLC1.Bypass_Table[16]],0,Bit Array Little-Endian,Bit 1,None,Read Only,,,No,Bypass_Table[16].1,FB16.01 Return Departure Stop Gate Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_16_2,[PLC1.Bypass_Table[16]],0,Bit Array Little-Endian,Bit 2,None,Read Only,,,No,Bypass_Table[16].2,FB16.02,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_16_3,[PLC1.Bypass_Table[16]],0,Bit Array Little-Endian,Bit 3,None,Read Only,,,No,Bypass_Table[16].3,FB16.03,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_16_4,[PLC1.Bypass_Table[16]],0,Bit Array Little-Endian,Bit 4,None,Read Only,,,No,Bypass_Table[16].4,FB16.04,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_16_5,[PLC1.Bypass_Table[16]],0,Bit Array Little-Endian,Bit 5,None,Read Only,,,No,Bypass_Table[16].5,FB16.05,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_16_6,[PLC1.Bypass_Table[16]],0,Bit Array Little-Endian,Bit 6,None,Read Only,,,No,Bypass_Table[16].6,FB16.06,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_16_7,[PLC1.Bypass_Table[16]],0,Bit Array Little-Endian,Bit 7,None,Read Only,,,No,Bypass_Table[16].7,FB16.07,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_16_8,[PLC1.Bypass_Table[16]],0,Bit Array Little-Endian,Bit 8,None,Read Only,,,No,Bypass_Table[16].8,FB16.08,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_16_9,[PLC1.Bypass_Table[16]],0,Bit Array Little-Endian,Bit 9,None,Read Only,,,No,Bypass_Table[16].9,FB16.09,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_16_10,[PLC1.Bypass_Table[16]],0,Bit Array Little-Endian,Bit 10,None,Read Only,,,No,Bypass_Table[16].10,FB16.10 Return Departure Contour Pulse Loss Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_16_11,[PLC1.Bypass_Table[16]],0,Bit Array Little-Endian,Bit 11,None,Read Only,,,No,Bypass_Table[16].11,FB16.11 Return Departure Zone 5 Counter Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_16_12,[PLC1.Bypass_Table[16]],0,Bit Array Little-Endian,Bit 12,None,Read Only,,,No,Bypass_Table[16].12,FB16.12 Return Departure Zone 4 Counter Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_16_13,[PLC1.Bypass_Table[16]],0,Bit Array Little-Endian,Bit 13,None,Read Only,,,No,Bypass_Table[16].13,FB16.13 Return Departure Zone 3 Counter Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_16_14,[PLC1.Bypass_Table[16]],0,Bit Array Little-Endian,Bit 14,None,Read Only,,,No,Bypass_Table[16].14,FB16.14 Return Departure Zone 2 Counter Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_16_15,[PLC1.Bypass_Table[16]],0,Bit Array Little-Endian,Bit 15,None,Read Only,,,No,Bypass_Table[16].15,FB16.15 Return Departure Zone 1 Counter Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_16_16,[PLC1.Bypass_Table[16]],0,Bit Array Little-Endian,Bit 16,None,Read Only,,,No,Bypass_Table[16].16,FB16.16 Return Arrival Spacing Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_16_17,[PLC1.Bypass_Table[16]],0,Bit Array Little-Endian,Bit 17,None,Read Only,,,No,Bypass_Table[16].17,FB16.17 Return Departure Spacing Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_16_18,[PLC1.Bypass_Table[16]],0,Bit Array Little-Endian,Bit 18,None,Read Only,,,No,Bypass_Table[16].18,FB16.18,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_16_19,[PLC1.Bypass_Table[16]],0,Bit Array Little-Endian,Bit 19,None,Read Only,,,No,Bypass_Table[16].19,FB16.19,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_16_20,[PLC1.Bypass_Table[16]],0,Bit Array Little-Endian,Bit 20,None,Read Only,,,No,Bypass_Table[16].20,FB16.20,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_16_21,[PLC1.Bypass_Table[16]],0,Bit Array Little-Endian,Bit 21,None,Read Only,,,No,Bypass_Table[16].21,FB16.21,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_16_22,[PLC1.Bypass_Table[16]],0,Bit Array Little-Endian,Bit 22,None,Read Only,,,No,Bypass_Table[16].22,FB16.22 Return Grip Attach Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_16_23,[PLC1.Bypass_Table[16]],0,Bit Array Little-Endian,Bit 23,None,Read Only,,,No,Bypass_Table[16].23,FB16.23,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_16_24,[PLC1.Bypass_Table[16]],0,Bit Array Little-Endian,Bit 24,None,Read Only,,,No,Bypass_Table[16].24,"FB16.24 Return Emergency Stop Relay Failed, Check RES",,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_16_25,[PLC1.Bypass_Table[16]],0,Bit Array Little-Endian,Bit 25,None,Read Only,,,No,Bypass_Table[16].25,FB16.25,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_16_26,[PLC1.Bypass_Table[16]],0,Bit Array Little-Endian,Bit 26,None,Read Only,,,No,Bypass_Table[16].26,FB16.26,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_16_27,[PLC1.Bypass_Table[16]],0,Bit Array Little-Endian,Bit 27,None,Read Only,,,No,Bypass_Table[16].27,FB16.27,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_16_28,[PLC1.Bypass_Table[16]],0,Bit Array Little-Endian,Bit 28,None,Read Only,,,No,Bypass_Table[16].28,FB16.28 Return Grip Attach Channel Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_16_29,[PLC1.Bypass_Table[16]],0,Bit Array Little-Endian,Bit 29,None,Read Only,,,No,Bypass_Table[16].29,FB16.29,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_16_30,[PLC1.Bypass_Table[16]],0,Bit Array Little-Endian,Bit 30,None,Read Only,,,No,Bypass_Table[16].30,FB16.30,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_16_31,[PLC1.Bypass_Table[16]],0,Bit Array Little-Endian,Bit 31,None,Read Only,,,No,Bypass_Table[16].31,FB16.31,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_17_0,[PLC1.Bypass_Table[17]],0,Bit Array Little-Endian,Bit 0,None,Read Only,,,No,Bypass_Table[17].0,FB17.00 Return Desk Operator Normal Stop,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_17_1,[PLC1.Bypass_Table[17]],0,Bit Array Little-Endian,Bit 1,None,Read Only,,,No,Bypass_Table[17].1,FB17.01 Return Outside Operator Normal Stop,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_17_2,[PLC1.Bypass_Table[17]],0,Bit Array Little-Endian,Bit 2,None,Read Only,,,No,Bypass_Table[17].2,FB17.02 Return Machine Room Operator Normal Stop,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_17_3,[PLC1.Bypass_Table[17]],0,Bit Array Little-Endian,Bit 3,None,Read Only,,,No,Bypass_Table[17].3,FB17.03 Return Arrival Cable Elevation 1 Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
Bypass_Table_17_4,[PLC1.Bypass_Table[17]],0,Bit Array Little-Endian,Bit 4,None,Read Only,,,No,Bypass_Table[17].4,FB17.04 Return Arrival Cable Elevation 2 Fault,,Two-State,,,Two-State,Red on Black,Lime on Black,Disabled,Disabled,Disabled,Disabled,Default for Object,Default for Object
